filename,case_name,citation,catchword,area_of_law,topic,subtopic,primary_statute,is_criminal,taxonomy_key,pdf_url
2017_SGHC_133.pdf,[2017] SGHC 133,[2017] SGHC 133,Criminal Procedure and Sentencing — Sentencing — Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2017_SGHC_133/pdf
2017_SGHC_128.pdf,[2017] SGHC 128,[2017] SGHC 128,Criminal Procedure and Sentencing — Sentencing — Aggravating factors — Relevance of uncharged offences,Criminal Law,Sentencing,Aggravating factors,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Aggravating factors,https://www.elitigation.sg/gd/gd/2017_SGHC_128/pdf
2017_SGHC_128.pdf,[2017] SGHC 128,[2017] SGHC 128,"Criminal Procedure and Sentencing — Sentencing — Offence of Wrongful confinement under s 342 Penal Code (Cap 224, 2008 Rev Ed) — Sentencing guidelines and aggravating factors",Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2017_SGHC_128/pdf
2017_SGHC_128.pdf,[2017] SGHC 128,[2017] SGHC 128,Criminal Procedure and Sentencing — Appeal — Adducing fresh evidence,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2017_SGHC_128/pdf
2017_SGHC_125.pdf,[2017] SGHC 125,[2017] SGHC 125,"Criminal Law — Statutory offences — Corruption, Drug Trafficking and other Serious Crimes (Confiscation of Benefits) Act",Criminal Law,Statutory offences,CDSA offences,CDSA,True,"Criminal Law — Statutory offences — Corruption, Drug Trafficking and Other Serious Crimes",https://www.elitigation.sg/gd/gd/2017_SGHC_125/pdf
2017_SGHC_125.pdf,[2017] SGHC 125,[2017] SGHC 125,Criminal Law — Elements of crime — Mens rea — Attributable to his Neglect,Criminal Law,Elements of crime,Mens rea,Penal Code,True,Criminal Law — Elements of crime — Mens rea,https://www.elitigation.sg/gd/gd/2017_SGHC_125/pdf
2017_SGHC_125.pdf,[2017] SGHC 125,[2017] SGHC 125,Criminal Law — Statutory offences — Companies Act,Criminal Law,Statutory offences,Companies Act offences,Companies Act,True,Criminal Law — Statutory offences — Companies Act,https://www.elitigation.sg/gd/gd/2017_SGHC_125/pdf
2017_SGHC_125.pdf,[2017] SGHC 125,[2017] SGHC 125,Companies — Directors — Resident directors — Criminal offences,Companies,Directors,Resident directors,,False,,https://www.elitigation.sg/gd/gd/2017_SGHC_125/pdf
2017_SGHC_125.pdf,[2017] SGHC 125,[2017] SGHC 125,Criminal Procedure and Sentencing — Sentencing — Benchmark sentences,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2017_SGHC_125/pdf
2017_SGHC_125.pdf,[2017] SGHC 125,[2017] SGHC 125,Criminal Procedure and Sentencing — Compensation and costs — Costs for Prosecution,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2017_SGHC_125/pdf
2017_SGHC_129.pdf,[2017] SGHC 129,[2017] SGHC 129,Criminal Law — Statutory Offences — Endangered Species Act,Criminal Law,Statutory offences,General,Penal Code,True,Criminal Law — Statutory offence,https://www.elitigation.sg/gd/gd/2017_SGHC_129/pdf
2017_SGHC_129.pdf,[2017] SGHC 129,[2017] SGHC 129,Criminal Procedure and Sentencing — Sentencing,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2017_SGHC_129/pdf
2017_SGHC_123.pdf,[2017] SGHC 123,[2017] SGHC 123,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2017_SGHC_123/pdf
2017_SGHC_123.pdf,[2017] SGHC 123,[2017] SGHC 123,Road Traffic — Offences,Criminal Law,Statutory offences,Road Traffic Act offences,Road Traffic Act,True,Road Traffic — Offences,https://www.elitigation.sg/gd/gd/2017_SGHC_123/pdf
2017_SGCA_37.pdf,[2017] SGCA 37,[2017] SGCA 37,Criminal Procedure and Sentencing — Sentencing — Benchmark sentences,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2017_SGCA_37/pdf
2017_SGHC_108.pdf,[2017] SGHC 108,[2017] SGHC 108,Criminal Law — Statutory offences — United Nations (Sanctions – Democratic People’s Republic of Korea) Regulations 2010,Criminal Law,Statutory offences,General,Penal Code,True,Criminal Law — Statutory offence,https://www.elitigation.sg/gd/gd/2017_SGHC_108/pdf
2017_SGHC_108.pdf,[2017] SGHC 108,[2017] SGHC 108,Criminal Law — Statutory offences — Money-changing and Remittance Businesses Act,Criminal Law,Statutory offences,General,Penal Code,True,Criminal Law — Statutory offence,https://www.elitigation.sg/gd/gd/2017_SGHC_108/pdf
2017_SGHC_108.pdf,[2017] SGHC 108,[2017] SGHC 108,Criminal Law — Elements of crime — Actus reus,Criminal Law,Elements of crime,Actus reus,Penal Code,True,Criminal Law — Elements of crime — Actus reus,https://www.elitigation.sg/gd/gd/2017_SGHC_108/pdf
2017_SGHC_108.pdf,[2017] SGHC 108,[2017] SGHC 108,Criminal Law — Elements of crime — Mens rea,Criminal Law,Elements of crime,Mens rea,Penal Code,True,Criminal Law — Elements of crime — Mens rea,https://www.elitigation.sg/gd/gd/2017_SGHC_108/pdf
2017_SGHC_108.pdf,[2017] SGHC 108,[2017] SGHC 108,Criminal Law — General exceptions — Mistake of fact,Criminal Law,General exceptions / Defences,General,Penal Code ss 76-106,True,Criminal Law — General exceptions,https://www.elitigation.sg/gd/gd/2017_SGHC_108/pdf
2017_SGHC_79.pdf,[2017] SGHC 79,[2017] SGHC 79,Criminal law — Statutory offences — Misuse of Drugs Act — Drug trafficking,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2017_SGHC_79/pdf
2017_SGHC_94.pdf,[2017] SGHC 94,[2017] SGHC 94,Criminal Procedure and Sentencing—Sentencing—Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2017_SGHC_94/pdf
2017_SGHC_86.pdf,[2017] SGHC 86,[2017] SGHC 86,Criminal law — Statutory offences — Misuse of Drugs Act — Drug trafficking,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2017_SGHC_86/pdf
2017_SGHC_87.pdf,[2017] SGHC 87,[2017] SGHC 87,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2017_SGHC_87/pdf
2017_SGHC_71.pdf,[2017] SGHC 71,[2017] SGHC 71,Criminal Law — Criminal conspiracy,Criminal Law,Participation in crime,Criminal conspiracy,Penal Code s 120A,True,Criminal Law — Criminal conspiracy,https://www.elitigation.sg/gd/gd/2017_SGHC_71/pdf
2017_SGHC_71.pdf,[2017] SGHC 71,[2017] SGHC 71,Criminal Law — Offences — Property — Criminal breach of trust,Criminal Law,Property offences,Property offence,Penal Code,True,Criminal Law — Offences — Property,https://www.elitigation.sg/gd/gd/2017_SGHC_71/pdf
2017_SGHC_71.pdf,[2017] SGHC 71,[2017] SGHC 71,Criminal Law — Offences — Falsification of accounts,Criminal Law,Offences,General,Penal Code,True,Criminal Law — Offences,https://www.elitigation.sg/gd/gd/2017_SGHC_71/pdf
2017_SGHC_71.pdf,[2017] SGHC 71,[2017] SGHC 71,Criminal Law — Statutory offences — Penal Code,Criminal Law,Statutory offences,Penal Code,Penal Code,True,Criminal Law — Statutory offences — Penal Code,https://www.elitigation.sg/gd/gd/2017_SGHC_71/pdf
2017_SGHC_69.pdf,[2017] SGHC 69,[2017] SGHC 69,Criminal Law – Statutory Offences – Betting Act,Criminal Law,Statutory offences,General,Penal Code,True,Criminal Law — Statutory offence,https://www.elitigation.sg/gd/gd/2017_SGHC_69/pdf
2017_SGCA_25.pdf,[2017] SGCA 25,[2017] SGCA 25,Criminal Procedure and Sentencing — Sentencing — Benchmark sentences,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2017_SGCA_25/pdf
2017_SGHC_67.pdf,[2017] SGHC 67,[2017] SGHC 67,Criminal procedure and sentencing — Sentencing — Drug trafficking,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2017_SGHC_67/pdf
2017_SGHC_65.pdf,[2017] SGHC 65,[2017] SGHC 65,Criminal Law — Offences — Endangered Species Act,Criminal Law,Statutory offences,Endangered species / Wildlife,Wildlife Act / CITES,True,Criminal Law — Offences — Endangered species,https://www.elitigation.sg/gd/gd/2017_SGHC_65/pdf
2017_SGHC_65.pdf,[2017] SGHC 65,[2017] SGHC 65,Criminal Procedure and Sentencing — Trials,Criminal Procedure,Trial,Trial procedure,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Trial,https://www.elitigation.sg/gd/gd/2017_SGHC_65/pdf
2017_SGCA_22.pdf,[2017] SGCA 22,[2017] SGCA 22,Criminal Law — Offences — Rape,Criminal Law,Sexual offences,Rape,Penal Code s 375,True,Criminal Law — Offences — Rape,https://www.elitigation.sg/gd/gd/2017_SGCA_22/pdf
2017_SGCA_22.pdf,[2017] SGCA 22,[2017] SGCA 22,Courts and Jurisdiction — Court judgments — Prospective overruling of court judgments,Criminal Procedure,Judgments,Court judgments,Supreme Court of Judicature Act,True,Courts and Jurisdiction — Court judgments,https://www.elitigation.sg/gd/gd/2017_SGCA_22/pdf
2017_SGHC_55.pdf,[2017] SGHC 55,[2017] SGHC 55,Criminal Law — Statutory Offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2017_SGHC_55/pdf
2017_SGHC_49.pdf,[2017] SGHC 49,[2017] SGHC 49,Criminal Procedure and Sentencing — Revision of Proceedings,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2017_SGHC_49/pdf
2017_SGHC_49.pdf,[2017] SGHC 49,[2017] SGHC 49,"Criminal Procedure and Sentencing — Seizure of Property — s 370 of the Criminal Procedure Code (Cap 68, 2012 Rev Ed)",Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2017_SGHC_49/pdf
2017_SGCA_16.pdf,[2017] SGCA 16,[2017] SGCA 16,Criminal Law — Statutory Offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2017_SGCA_16/pdf
2017_SGCA_16.pdf,[2017] SGCA 16,[2017] SGCA 16,Criminal Procedure and Sentencing — Appeal — Acquittal,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2017_SGCA_16/pdf
2017_SGCA_17.pdf,[2017] SGCA 17,[2017] SGCA 17,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2017_SGCA_17/pdf
2017_SGCA_17.pdf,[2017] SGCA 17,[2017] SGCA 17,Criminal Procedure and Sentencing — Appeal — Adducing fresh evidence,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2017_SGCA_17/pdf
2017_SGHC_44.pdf,[2017] SGHC 44,[2017] SGHC 44,Criminal law – Elements of Crime – Mens rea,Criminal Law,Elements of crime,Mens rea,Penal Code,True,Criminal Law — Elements of crime — Mens rea,https://www.elitigation.sg/gd/gd/2017_SGHC_44/pdf
2017_SGHC_40.pdf,[2017] SGHC 40,[2017] SGHC 40,Criminal Procedure and Sentencing — Sentencing — Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2017_SGHC_40/pdf
2017_SGCA_7.pdf,[2017] SGCA 7,[2017] SGCA 07,Criminal Law—Offences—Murder,Criminal Law,Offences against person,Murder,Penal Code s 300,True,Criminal Law — Offences — Murder,https://www.elitigation.sg/gd/gd/2017_SGCA_7/pdf
2017_SGCA_7.pdf,[2017] SGCA 7,[2017] SGCA 07,Criminal Procedure and Sentencing—Sentencing—Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2017_SGCA_7/pdf
2017_SGHC_37.pdf,[2017] SGHC 37,[2017] SGHC 37,Criminal procedure and sentencing—Sentencing—Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2017_SGHC_37/pdf
2017_SGHC_33.pdf,[2017] SGHC 33,[2017] SGHC 33,Criminal Procedure and Sentencing — Sentencing — Appropriate sentencing framework — Whether imprisonment in lieu of caning appropriate,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2017_SGHC_33/pdf
2017_SGHC_31.pdf,[2017] SGHC 31,[2017] SGHC 31,Criminal Law — Statutory Offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2017_SGHC_31/pdf
2017_SGCA_12.pdf,[2017] SGCA 12,[2017] SGCA 12,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2017_SGCA_12/pdf
2017_SGHC_26.pdf,[2017] SGHC 26,[2017] SGHC 26,Criminal Procedure and Sentencing — Sentencing — Appeals,Criminal Law,Sentencing,Appeals against sentence,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Appeals,https://www.elitigation.sg/gd/gd/2017_SGHC_26/pdf
2017_SGHC_25.pdf,[2017] SGHC 25,[2017] SGHC 25,Criminal Law — Statutory offences — Misuse of Drugs Act — Illegal importation of controlled drugs,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2017_SGHC_25/pdf
2017_SGCA_9.pdf,[2017] SGCA 9,[2017] SGCA 9,Criminal Procedure and Sentencing — Appeal — Adducing fresh evidence,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2017_SGCA_9/pdf
2017_SGCA_9.pdf,[2017] SGCA 9,[2017] SGCA 9,Criminal Law — Offences — Murder,Criminal Law,Offences against person,Murder,Penal Code s 300,True,Criminal Law — Offences — Murder,https://www.elitigation.sg/gd/gd/2017_SGCA_9/pdf
2017_SGCA_9.pdf,[2017] SGCA 9,[2017] SGCA 9,Criminal Law — Special exceptions — Diminished responsibility,Criminal Law,General exceptions / Defences,Diminished responsibility,Penal Code s 301 / Second Schedule,True,Criminal Law — Special exceptions — Diminished responsibility,https://www.elitigation.sg/gd/gd/2017_SGCA_9/pdf
2017_SGCA_9.pdf,[2017] SGCA 9,[2017] SGCA 9,Criminal Law — Special exceptions — Exceeding private defence,Criminal Law,General exceptions / Defences,General,Penal Code ss 76-106,True,Criminal Law — Special exceptions,https://www.elitigation.sg/gd/gd/2017_SGCA_9/pdf
2017_SGCA_9.pdf,[2017] SGCA 9,[2017] SGCA 9,Criminal Law — Special exceptions — Sudden fight,Criminal Law,General exceptions / Defences,Sudden fight,Penal Code s 294 Exception 4,True,Criminal Law — Special exceptions — Sudden fight,https://www.elitigation.sg/gd/gd/2017_SGCA_9/pdf
2017_SGHC_13.pdf,[2017] SGHC 13,[2017] SGHC 13,Criminal procedure and sentencing – Bail – Show cause hearing – Principles on forfeiture,Criminal Procedure,Bail,Bail applications,Criminal Procedure Code 2010 s 93,True,Criminal Procedure and Sentencing — Bail,https://www.elitigation.sg/gd/gd/2017_SGHC_13/pdf
2017_SGCA_8.pdf,[2017] SGCA 8,[2017] SGCA 8,Criminal procedure and sentencing — Sentencing — Culpable homicide,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2017_SGCA_8/pdf
2017_SGHC_2.pdf,[2017] SGHC 2,[2017] SGHC 02,Criminal Procedure and Sentencing — Sentencing — Benchmark sentences,Criminal Law,Sentencing,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing,https://www.elitigation.sg/gd/gd/2017_SGHC_2/pdf
2016_SGCA_69.pdf,[2016] SGCA 69,[2016] SGCA 69,Criminal Law — Statutory offences — Misuse of Drugs Act,Criminal Law,Statutory offences,Misuse of Drugs Act,Misuse of Drugs Act,True,Criminal Law — Statutory offences — Misuse of Drugs Act,https://www.elitigation.sg/gd/gd/2016_SGCA_69/pdf
2016_SGHC_286.pdf,[2016] SGHC 286,[2016] SGHC 286,Criminal Procedure and Sentencing — Appeal — Sentencing — Sexual assault by penetration,Criminal Procedure,General,General,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing,https://www.elitigation.sg/gd/gd/2016_SGHC_286/pdf
2016_SGHC_276.pdf,[2016] SGHC 276,[2016] SGHC 276,Criminal Procedure and Sentencing — Sentencing — Principles,Criminal Law,Sentencing,Sentencing principles,Criminal Procedure Code 2010,True,Criminal Procedure and Sentencing — Sentencing — Principles,https://www.elitigation.sg/gd/gd/2016_SGHC_276/pdf
